Time,Axis 1,Axis 2,Axis 3,Axis 4,Axis 5,Axis 6,Power [Watt],Consumed Power [Watt]
13.548,-79.054,-73.574,82.46,79.906,-56.815,107.93,4247.8,4245.7
13.56,-79.07,-72.843,82.467,79.868,-56.717,107.85,3249.4,3255.5
13.572,-79.078,-72.148,82.475,79.831,-56.623,107.78,2199.4,2255.2
13.584,-79.079,-71.493,82.483,79.797,-56.533,107.71,1147.9,1358.1
13.596,-79.077,-70.885,82.49,79.765,-56.45,107.64,116.43,677.07
13.608,-79.074,-70.323,82.498,79.736,-56.373,107.58,-914.01,257.86
13.62,-79.071,-69.811,82.504,79.709,-56.302,107.53,-1971,62.042
13.632,-79.069,-69.348,82.51,79.685,-56.239,107.47,-3024.3,0.86337
13.644,-79.067,-68.936,82.516,79.663,-56.182,107.43,-3972.4,-5.8844
13.656,-79.065,-68.577,82.52,79.644,-56.132,107.39,-4695,-1.8447
13.668,-79.063,-68.266,82.524,79.628,-56.09,107.36,-5119.8,0
13.68,-79.062,-68.002,82.528,79.614,-56.053,107.33,-5232.1,0
13.692,-79.061,-67.78,82.53,79.603,-56.023,107.3,-5037.1,0
13.704,-79.059,-67.597,82.533,79.593,-55.998,107.28,-4563.8,0
13.716,-79.059,-67.451,82.535,79.585,-55.978,107.27,-3895.3,0
13.728,-79.058,-67.335,82.536,79.579,-55.962,107.26,-3179.9,0
13.74,-79.058,-67.249,82.537,79.575,-55.95,107.25,-2583.8,0
13.752,-79.057,-67.186,82.538,79.572,-55.941,107.24,-2205.3,0
13.764,-79.057,-67.144,82.538,79.57,-55.935,107.23,-2063.6,0
13.776,-79.057,-67.118,82.539,79.568,-55.932,107.23,-2137.3,0
13.788,-79.057,-67.105,82.539,79.567,-55.93,107.23,-2425,0
13.8,-79.057,-67.101,82.539,79.567,-55.929,107.23,-2925.9,0
13.812,-79.057,-67.1,82.539,79.567,-55.929,107.23,-3592.5,0
13.824,-79.057,-67.1,82.539,79.567,-55.929,107.23,-4333.6,0
13.836,-79.057,-67.1,82.539,79.567,-55.929,107.23,-5063,0
13.848,-79.057,-67.1,82.539,79.567,-55.929,107.23,-5738.6,0
13.86,-79.057,-67.1,82.539,79.567,-55.929,107.23,-6337.6,0
13.872,-79.057,-67.1,82.539,79.567,-55.929,107.23,-6801.2,0
13.884,-79.057,-67.1,82.539,79.567,-55.929,107.23,-7033.2,0
13.896,-79.057,-67.1,82.54,79.567,-55.93,107.23,-6969.8,0
13.908,-79.056,-67.1,82.542,79.566,-55.931,107.23,-6628.3,0
13.92,-79.054,-67.102,82.547,79.564,-55.933,107.24,-6089,0
13.932,-79.051,-67.103,82.556,79.561,-55.938,107.25,-5430.5,0
13.944,-79.045,-67.106,82.57,79.555,-55.945,107.26,-4695.1,0
13.956,-79.038,-67.109,82.59,79.547,-55.955,107.28,-3916.8,0
13.968,-79.028,-67.114,82.617,79.537,-55.969,107.3,-3158.3,0
13.98,-79.014,-67.121,82.652,79.523,-55.987,107.33,-2495.2,0
13.992,-78.997,-67.129,82.697,79.505,-56.009,107.37,-1957.4,0
14.004,-78.977,-67.139,82.751,79.484,-56.037,107.42,-1521.5,0
14.016,-78.952,-67.151,82.816,79.459,-56.07,107.48,-1151.4,0
14.028,-78.924,-67.164,82.89,79.43,-56.108,107.54,-841.12,0
14.04,-78.891,-67.179,82.974,79.397,-56.151,107.62,-621.83,0
14.052,-78.855,-67.196,83.069,79.36,-56.2,107.7,-500.7,0
14.064,-78.816,-67.215,83.172,79.32,-56.253,107.79,-444.41,0
14.076,-78.773,-67.234,83.283,79.277,-56.311,107.89,-402.59,0
14.088,-78.727,-67.255,83.401,79.232,-56.372,108,-353.82,-0.070262
14.1,-78.679,-67.276,83.526,79.184,-56.437,108.11,-314.98,3.11e-17
14.112,-78.629,-67.299,83.654,79.135,-56.504,108.22,-300.95,0.4084
14.124,-78.578,-67.322,83.787,79.085,-56.573,108.34,-300.48,1.5348
14.136,-78.525,-67.344,83.922,79.033,-56.644,108.46,-292.72,3.2827
14.148,-78.472,-67.367,84.058,78.982,-56.716,108.58,-275.79,4.7215
14.16,-78.418,-67.39,84.195,78.931,-56.788,108.7,-273.26,5.633
14.172,-78.364,-67.412,84.331,78.88,-56.86,108.83,-294.75,6.2434
14.184,-78.31,-67.434,84.466,78.829,-56.933,108.95,-320.33,8.1624
14.196,-78.256,-67.456,84.602,78.779,-57.005,109.07,-319.16,11.972
14.208,-78.202,-67.478,84.737,78.729,-57.078,109.19,-288.54,16.131
14.22,-78.148,-67.499,84.871,78.68,-57.151,109.31,-258.6,17.91
14.232,-78.095,-67.519,85.004,78.632,-57.223,109.43,-253.32,15.652
14.244,-78.042,-67.539,85.135,78.584,-57.294,109.54,-266.53,10.437
14.256,-77.991,-67.558,85.261,78.538,-57.363,109.66,-271.9,4.8797
14.268,-77.941,-67.577,85.383,78.494,-57.43,109.77,-254.92,1.2985
14.28,-77.894,-67.594,85.5,78.453,-57.494,109.87,-232.94,-0.70097
14.292,-77.849,-67.61,85.61,78.413,-57.555,109.97,-219.61,-0.2234
14.304,-77.807,-67.625,85.712,78.377,-57.611,110.06,-212.39,4.0744
14.316,-77.769,-67.639,85.805,78.344,-57.663,110.15,-192.75,15.312
14.328,-77.734,-67.651,85.889,78.314,-57.71,110.22,-158.04,32.75
14.34,-77.703,-67.662,85.964,78.287,-57.751,110.29,-134.54,48.9
14.352,-77.677,-67.671,86.029,78.264,-57.787,110.35,-144.64,56.198
14.364,-77.653,-67.679,86.084,78.245,-57.818,110.4,-184.2,51.852
14.376,-77.634,-67.685,86.13,78.229,-57.844,110.44,-220.6,42.215
14.388,-77.619,-67.69,86.167,78.216,-57.865,110.47,-234.21,35.557
14.4,-77.607,-67.694,86.195,78.206,-57.881,110.5,-238.6,34.571
14.412,-77.598,-67.697,86.216,78.199,-57.893,110.52,-261.77,34.74
14.424,-77.592,-67.699,86.232,78.193,-57.901,110.53,-311.42,29.795
14.436,-77.588,-67.701,86.242,78.19,-57.907,110.54,-361.85,20.245
14.448,-77.585,-67.701,86.248,78.188,-57.91,110.55,-389.08,9.4652
14.46,-77.584,-67.702,86.251,78.187,-57.912,110.55,-395.65,2.5187
14.472,-77.584,-67.702,86.252,78.186,-57.913,110.55,-406.51,1.918e-16
14.484,-77.584,-67.702,86.252,78.186,-57.913,110.55,-435.76,-0.43332
14.496,-77.584,-67.702,86.252,78.186,-57.913,110.55,-471.14,0
14.508,-77.584,-67.702,86.252,78.186,-57.913,110.55,-497.06,0
14.52,-77.584,-67.702,86.252,78.186,-57.913,110.55,-515.76,0
14.532,-77.584,-67.702,86.252,78.186,-57.913,110.55,-546.19,0
14.544,-77.584,-67.702,86.252,78.186,-57.913,110.55,-595.32,0
14.556,-77.584,-67.702,86.252,78.186,-57.913,110.55,-640.91,0
14.568,-77.584,-67.702,86.252,78.186,-57.913,110.55,-653.43,0
14.58,-77.584,-67.702,86.252,78.186,-57.913,110.55,-624.96,0
14.592,-77.584,-67.702,86.252,78.186,-57.913,110.55,-583.6,0
14.604,-77.584,-67.702,86.252,78.186,-57.913,110.55,-560.04,0
14.616,-77.584,-67.702,86.251,78.187,-57.913,110.55,-561.38,0
14.628,-77.584,-67.702,86.25,78.189,-57.914,110.55,-562.75,0
14.64,-77.585,-67.701,86.248,78.194,-57.916,110.55,-538.44,0
14.652,-77.587,-67.7,86.243,78.202,-57.92,110.54,-494.73,0
14.664,-77.59,-67.698,86.236,78.215,-57.927,110.53,-456.36,0
14.676,-77.594,-67.696,86.226,78.234,-57.937,110.53,-440.52,0
14.688,-77.599,-67.693,86.212,78.26,-57.949,110.52,-438.83,0
14.7,-77.606,-67.688,86.194,78.293,-57.966,110.5,-426.55,0
14.712,-77.614,-67.683,86.17,78.335,-57.987,110.48,-401.72,0
14.724,-77.625,-67.676,86.142,78.387,-58.014,110.46,-378.45,-0.11042
14.736,-77.638,-67.668,86.107,78.45,-58.046,110.43,-371.94,4.8876e-17
14.748,-77.653,-67.658,86.066,78.525,-58.084,110.39,-373.84,0.64184
14.76,-77.671,-67.647,86.019,78.611,-58.129,110.35,-362.4,2.412
14.772,-77.692,-67.634,85.965,78.709,-58.179,110.31,-333.66,4.8194
14.784,-77.714,-67.62,85.906,78.815,-58.235,110.26,-302.48,7.704
14.796,-77.737,-67.605,85.843,78.929,-58.294,110.2,-286.9,10.828
14.808,-77.762,-67.59,85.778,79.047,-58.357,110.15,-281.11,15.584
14.82,-77.787,-67.573,85.71,79.169,-58.421,110.09,-266.3,22.505
14.832,-77.813,-67.557,85.642,79.292,-58.486,110.04,-243.14,29.002
14.844,-77.838,-67.541,85.575,79.413,-58.551,109.98,-229.05,32.114
14.856,-77.862,-67.525,85.509,79.531,-58.614,109.93,-242.26,32.053
14.868,-77.886,-67.51,85.446,79.644,-58.675,109.88,-267.98,33.762
14.88,-77.908,-67.496,85.387,79.75,-58.732,109.83,-270.58,43.731
14.892,-77.928,-67.483,85.334,79.847,-58.784,109.78,-240.71,59.64
14.904,-77.946,-67.471,85.286,79.933,-58.831,109.74,-199.4,73.197
14.916,-77.961,-67.461,85.245,80.006,-58.872,109.71,-179.01,78.541
14.928,-77.974,-67.453,85.21,80.068,-58.906,109.68,-178.14,81.12
14.94,-77.985,-67.446,85.181,80.12,-58.934,109.66,-164.28,92.41
14.952,-77.994,-67.44,85.158,80.161,-58.957,109.64,-120.56,112.65
14.964,-78,-67.436,85.139,80.194,-58.975,109.62,-58.576,131.66
14.976,-78.006,-67.433,85.125,80.219,-58.989,109.61,-9.1162,139.62
14.988,-78.01,-67.43,85.115,80.237,-59,109.6,22.992,144.04
15,-78.012,-67.428,85.108,80.25,-59.007,109.6,56.166,162.24
15.012,-78.014,-67.427,85.103,80.259,-59.012,109.59,96.869,193.71
15.024,-78.015,-67.426,85.1,80.263,-59.014,109.59,128.82,220.13
15.036,-78.015,-67.426,85.099,80.266,-59.016,109.59,133.1,223.94
15.048,-78.016,-67.426,85.099,80.266,-59.016,109.59,121.42,213.95
15.06,-78.016,-67.426,85.099,80.266,-59.016,109.59,131.02,219.38
15.072,-78.016,-67.426,85.099,80.266,-59.016,109.59,165.3,247.72
15.084,-78.016,-67.426,85.099,80.266,-59.016,109.59,198.1,280.16
15.096,-78.016,-67.426,85.099,80.266,-59.016,109.59,187.86,286.49
15.108,-78.016,-67.426,85.099,80.266,-59.016,109.59,140.64,268.76
15.12,-78.016,-67.426,85.099,80.266,-59.016,109.59,100.91,252.92
15.132,-78.016,-67.426,85.099,80.266,-59.016,109.59,93.046,252.63
15.144,-78.016,-67.428,85.099,80.266,-59.016,109.59,101.71,256.44
15.156,-78.016,-67.434,85.098,80.266,-59.016,109.59,88.207,241.56
15.168,-78.016,-67.45,85.097,80.266,-59.016,109.59,45.92,211.8
15.18,-78.016,-67.477,85.096,80.266,-59.016,109.59,10.209,194.09
15.192,-78.016,-67.519,85.094,80.265,-59.016,109.59,-3.1509,199.97
15.204,-78.016,-67.579,85.09,80.265,-59.017,109.59,-6.0244,216
15.216,-78.017,-67.661,85.085,80.264,-59.017,109.59,-37.584,214.73
15.228,-78.017,-67.768,85.079,80.263,-59.018,109.6,-90.584,196.83
15.24,-78.018,-67.902,85.072,80.262,-59.018,109.6,-123.26,183.31
15.252,-78.018,-68.068,85.062,80.26,-59.019,109.6,-108.92,186.54
15.264,-78.019,-68.267,85.051,80.258,-59.02,109.6,-63.019,197.94
15.276,-78.02,-68.503,85.038,80.256,-59.021,109.61,-37.11,195.81
15.288,-78.021,-68.779,85.022,80.254,-59.022,109.61,-45.454,181.93
15.3,-78.023,-69.097,85.004,80.251,-59.024,109.61,-59.338,173.45
15.312,-78.024,-69.457,84.983,80.247,-59.025,109.62,-58.494,176.93
15.324,-78.026,-69.86,84.961,80.244,-59.027,109.62,-46.736,181.92
15.336,-78.028,-70.301,84.936,80.24,-59.029,109.63,-57.569,172.57
15.348,-78.03,-70.782,84.908,80.235,-59.032,109.63,-88.343,155.89
15.36,-78.031,-71.299,84.879,80.23,-59.034,109.64,-99.284,155.35
15.372,-78.031,-71.85,84.848,80.226,-59.036,109.65,-63.757,176.84
15.384,-78.029,-72.436,84.815,80.221,-59.039,109.66,9.9466,206.79
15.396,-78.02,-73.053,84.781,80.216,-59.042,109.67,77.463,225.27
15.408,-78.003,-73.698,84.746,80.212,-59.044,109.67,127.14,242.84
15.42,-77.973,-74.368,84.71,80.209,-59.047,109.69,186.3,290.61
15.432,-77.928,-75.059,84.674,80.207,-59.049,109.7,285.71,384.39
15.444,-77.862,-75.767,84.639,80.207,-59.051,109.71,436.91,517.39
15.456,-77.773,-76.487,84.605,80.209,-59.053,109.73,623.64,676.33
15.468,-77.656,-77.216,84.572,80.213,-59.054,109.75,855.85,879.85
15.48,-77.507,-77.951,84.542,80.221,-59.054,109.77,1164.2,1170.4
15.492,-77.322,-78.691,84.514,80.232,-59.054,109.8,1563.9,1563.9
15.504,-77.097,-79.433,84.488,80.246,-59.053,109.82,2042,2040.9
15.516,-76.83,-80.177,84.466,80.265,-59.052,109.86,2557.6,2557.6
15.528,-76.518,-80.922,84.447,80.288,-59.049,109.89,3114.5,3114.5
15.54,-76.161,-81.668,84.431,80.315,-59.046,109.93,3736.9,3736.9
15.552,-75.759,-82.414,84.419,80.346,-59.042,109.97,4430.9,4430.9
15.564,-75.315,-83.161,84.409,80.381,-59.037,110.02,5149.7,5149.7
15.576,-74.83,-83.909,84.403,80.42,-59.031,110.07,5820.7,5820.7
15.588,-74.307,-84.659,84.399,80.462,-59.025,110.12,6421.3,6421.3
15.6,-73.749,-85.415,84.397,80.508,-59.018,110.18,6986.5,6986.5
15.612,-73.159,-86.178,84.398,80.557,-59.011,110.24,7545.6,7545.6
15.624,-72.541,-86.949,84.4,80.608,-59.003,110.3,8068.7,8068.7
15.636,-71.897,-87.731,84.403,80.662,-58.994,110.36,8465.7,8465.7
15.648,-71.231,-88.526,84.407,80.717,-58.985,110.43,8678.6,8678.6
15.66,-70.546,-89.333,84.412,80.774,-58.976,110.49,8704.8,8704.8
15.672,-69.846,-90.154,84.417,80.833,-58.967,110.56,8584,8584
15.684,-69.133,-90.988,84.423,80.892,-58.958,110.63,8347.4,8347.4
15.696,-68.41,-91.835,84.428,80.953,-58.948,110.7,8010.4,8010.4
15.708,-67.676,-92.693,84.434,81.014,-58.938,110.77,7609.1,7609.1
15.72,-66.933,-93.562,84.439,81.076,-58.928,110.85,7222,7222
15.732,-66.18,-94.442,84.445,81.139,-58.918,110.92,6945.8,6945.8
15.744,-65.419,-95.332,84.451,81.203,-58.908,111,6855.8,6855.8
15.756,-64.65,-96.232,84.457,81.267,-58.898,111.07,6978.5,6978.5
15.768,-63.873,-97.141,84.463,81.332,-58.888,111.15,7305.9,7305.9
15.78,-63.09,-98.058,84.469,81.398,-58.877,111.22,7788.7,7788.7
15.792,-62.299,-98.982,84.475,81.464,-58.867,111.3,8349,8349
15.804,-61.507,-99.909,84.481,81.53,-58.856,111.38,8901,8901
15.816,-60.716,-100.83,84.487,81.596,-58.846,111.45,9384.5,9384.5
15.828,-59.931,-101.75,84.493,81.662,-58.835,111.53,9799.8,9799.8
15.84,-59.157,-102.66,84.499,81.727,-58.825,111.61,10198,10198
15.852,-58.398,-103.55,84.505,81.79,-58.815,111.68,10626,10626
15.864,-57.658,-104.41,84.51,81.852,-58.805,111.75,11089,11089
15.876,-56.943,-105.25,84.516,81.912,-58.795,111.82,11534,11534
15.888,-56.258,-106.05,84.521,81.969,-58.786,111.89,11895,11895
15.9,-55.608,-106.81,84.526,82.023,-58.778,111.95,12132,12132
15.912,-54.997,-107.52,84.531,82.074,-58.77,112.01,12249,12249
15.924,-54.431,-108.19,84.535,82.122,-58.762,112.07,12266,12266
15.936,-53.915,-108.79,84.539,82.165,-58.755,112.12,12173,12173
15.948,-53.455,-109.33,84.543,82.203,-58.749,112.16,11967,11967
15.96,-53.052,-109.8,84.546,82.237,-58.744,112.2,11661,11661
15.972,-52.705,-110.2,84.548,82.266,-58.739,112.24,11322,11322
15.984,-52.41,-110.55,84.551,82.29,-58.735,112.27,11031,11031
15.996,-52.164,-110.84,84.552,82.311,-58.732,112.29,10825,10825
16.008,-51.962,-111.07,84.554,82.328,-58.729,112.31,10682,10682
16.02,-51.8,-111.26,84.555,82.341,-58.727,112.33,10533,10533
16.032,-51.674,-111.41,84.556,82.352,-58.725,112.34,10291,10291
16.044,-51.581,-111.52,84.557,82.36,-58.724,112.35,9870.7,9870.7
16.056,-51.514,-111.6,84.558,82.365,-58.723,112.35,9179.2,9176.4
16.068,-51.471,-111.65,84.558,82.369,-58.723,112.36,8144.8,8138
16.08,-51.445,-111.68,84.558,82.371,-58.722,112.36,6747.6,6749.7
16.092,-51.433,-111.69,84.558,82.372,-58.722,112.36,5047.5,5129.9
16.104,-51.429,-111.7,84.558,82.373,-58.722,112.36,3147.4,3486.1
16.116,-51.428,-111.7,84.558,82.373,-58.722,112.36,1155,2059.8
16.128,-51.428,-111.7,84.558,82.373,-58.722,112.36,-848.7,1017.6
16.14,-51.428,-111.7,84.558,82.373,-58.722,112.36,-2803.5,391.51
16.152,-51.428,-111.7,84.558,82.373,-58.722,112.36,-4635.5,98.229
16.164,-51.428,-111.7,84.558,82.373,-58.722,112.36,-6250.8,4.7332
16.176,-51.428,-111.7,84.558,82.373,-58.722,112.36,-7561.4,-8.9126
16.188,-51.428,-111.7,84.558,82.373,-58.722,112.36,-8490,-3.0847
16.2,-51.428,-111.7,84.558,82.373,-58.722,112.36,-8977.1,0
16.212,-51.428,-111.7,84.558,82.373,-58.722,112.36,-8987.5,0
16.224,-51.428,-111.7,84.558,82.373,-58.722,112.36,-8516.8,0
16.236,-51.428,-111.7,84.558,82.373,-58.722,112.36,-7646.2,0
16.248,-51.428,-111.7,84.558,82.373,-58.722,112.36,-6514.5,-0.32578
16.26,-51.428,-111.7,84.558,82.373,-58.722,112.36,-5280.5,-0.49289
16.272,-51.428,-111.7,84.558,82.373,-58.722,112.36,-4059.4,0.71891
16.284,-51.428,-111.7,84.558,82.373,-58.722,112.36,-2915.1,8.244
16.296,-51.428,-111.7,84.558,82.373,-58.722,112.36,-1891.2,29.459
16.308,-51.428,-111.7,84.558,82.373,-58.722,112.36,-1030.2,78.393
16.32,-51.428,-111.7,84.558,82.373,-58.722,112.36,-362.71,171.25
16.332,-51.428,-111.7,84.558,82.373,-58.722,112.36,118.66,316.72
16.344,-51.428,-111.7,84.558,82.373,-58.722,112.36,459.83,504.98
16.356,-51.428,-111.7,84.558,82.373,-58.722,112.36,693.77,694.16
16.368,-51.428,-111.7,84.558,82.373,-58.722,112.36,839.55,834.76
16.38,-51.428,-111.7,84.558,82.373,-58.722,112.36,902.14,900.8
16.392,-51.428,-111.7,84.558,82.373,-58.722,112.36,909.18,909.18
16.404,-51.428,-111.7,84.558,82.373,-58.722,112.36,906.09,906.09
16.416,-51.428,-111.7,84.558,82.373,-58.722,112.36,919.29,919.29
16.428,-51.428,-111.7,84.558,82.373,-58.722,112.36,941.96,941.96
16.44,-51.428,-111.7,84.558,82.373,-58.722,112.36,950.22,950.22
16.452,-51.428,-111.7,84.558,82.373,-58.722,112.36,943.13,943.13
16.464,-51.428,-111.7,84.558,82.373,-58.722,112.36,948.42,948.42
16.476,-51.428,-111.7,84.558,82.373,-58.722,112.36,982.86,982.86
16.488,-51.428,-111.7,84.558,82.373,-58.722,112.36,1035.4,1035.4
16.5,-51.428,-111.7,84.558,82.373,-58.722,112.36,1070.8,1070.8
16.512,-51.428,-111.7,84.558,82.373,-58.722,112.36,1074.2,1074.2
16.524,-51.428,-111.7,84.558,82.373,-58.722,112.36,1066.9,1066.9
16.536,-51.428,-111.7,84.558,82.373,-58.722,112.36,1073.6,1073.6
16.548,-51.428,-111.7,84.558,82.373,-58.722,112.36,1095.8,1095.8
16.56,-51.428,-111.7,84.558,82.373,-58.722,112.36,1111.7,1111.7
16.572,-51.428,-111.7,84.558,82.373,-58.722,112.36,1106.9,1106.9
16.584,-51.428,-111.7,84.558,82.373,-58.722,112.36,1094.1,1094.1
16.596,-51.428,-111.7,84.558,82.373,-58.722,112.36,1087.6,1087.6
16.608,-51.428,-111.7,84.558,82.373,-58.722,112.36,1085.2,1085.2
16.62,-51.428,-111.7,84.558,82.373,-58.722,112.36,1072.6,1072.6
16.632,-51.428,-111.7,84.558,82.373,-58.722,112.36,1045.7,1045.7
16.644,-51.428,-111.7,84.558,82.373,-58.722,112.36,1022.5,1022.5
16.656,-51.428,-111.7,84.558,82.373,-58.722,112.36,1011.6,1011.6
16.668,-51.428,-111.7,84.558,82.373,-58.722,112.36,1002.1,1002.1
16.68,-51.428,-111.7,84.558,82.373,-58.722,112.36,976.59,976.59
16.692,-51.428,-111.7,84.558,82.373,-58.722,112.36,937.45,937.45
16.704,-51.428,-111.7,84.558,82.373,-58.722,112.36,917.64,917.64
16.716,-51.428,-111.7,84.558,82.373,-58.722,112.36,931.56,931.56
16.728,-51.428,-111.7,84.558,82.373,-58.722,112.36,960.94,960.94
16.74,-51.428,-111.7,84.558,82.373,-58.722,112.36,973.65,973.65
16.752,-51.428,-111.7,84.558,82.373,-58.722,112.36,956.49,956.49
16.764,-51.428,-111.7,84.558,82.373,-58.722,112.36,938.53,938.53
16.776,-51.428,-111.7,84.558,82.373,-58.722,112.36,942.49,942.49
16.788,-51.428,-111.7,84.558,82.373,-58.722,112.36,962.54,962.54
16.8,-51.428,-111.7,84.558,82.373,-58.722,112.36,973.28,973.28
16.812,-51.428,-111.7,84.558,82.373,-58.722,112.36,962.87,962.87
16.824,-51.428,-111.7,84.558,82.373,-58.722,112.36,958.22,958.22
16.836,-51.428,-111.7,84.558,82.373,-58.722,112.36,979.27,979.27
16.848,-51.428,-111.7,84.558,82.373,-58.722,112.36,1020.6,1020.6
16.86,-51.428,-111.7,84.558,82.373,-58.722,112.36,1055,1055
16.872,-51.428,-111.7,84.558,82.373,-58.722,112.36,1068.1,1068.1
16.884,-51.428,-111.7,84.558,82.373,-58.722,112.36,1081.5,1081.5
16.896,-51.428,-111.7,84.558,82.373,-58.722,112.36,1112.9,1112.9
16.908,-51.428,-111.7,84.558,82.373,-58.722,112.36,1155,1155
16.92,-51.428,-111.7,84.558,82.373,-58.722,112.36,1185.1,1185.1
16.932,-51.428,-111.7,84.558,82.373,-58.722,112.36,1192.1,1192.1
16.944,-51.428,-111.7,84.558,82.373,-58.722,112.36,1199,1199
16.956,-51.428,-111.7,84.558,82.373,-58.722,112.36,1221.5,1221.5
16.968,-51.428,-111.7,84.558,82.373,-58.722,112.36,1250.2,1250.2
16.98,-51.428,-111.7,84.558,82.373,-58.722,112.36,1259.6,1259.6
16.992,-51.428,-111.7,84.558,82.373,-58.722,112.36,1236.7,1236.7
17.004,-51.428,-111.7,84.558,82.373,-58.722,112.36,1203.8,1203.8
17.016,-51.428,-111.7,84.558,82.373,-58.722,112.36,1177.8,1177.8
17.028,-51.428,-111.7,84.558,82.373,-58.722,112.36,1153.4,1153.4
17.04,-51.428,-111.7,84.558,82.373,-58.722,112.36,1113,1113
17.052,-51.428,-111.7,84.558,82.373,-58.722,112.36,1051.1,1051.1
17.064,-51.428,-111.7,84.558,82.373,-58.722,112.36,994.21,994.21
17.076,-51.428,-111.7,84.558,82.373,-58.722,112.36,957.82,957.82
17.088,-51.428,-111.7,84.558,82.373,-58.722,112.36,928.86,928.86
17.1,-51.428,-111.7,84.558,82.373,-58.722,112.36,882.06,882.06
17.112,-51.428,-111.7,84.558,82.373,-58.722,112.36,809.63,809.63
17.124,-51.428,-111.7,84.558,82.373,-58.722,112.36,744.85,744.85
17.136,-51.428,-111.7,84.558,82.373,-58.722,112.36,714.74,714.74
17.148,-51.428,-111.7,84.558,82.373,-58.722,112.36,717.32,717.32
17.16,-51.428,-111.7,84.558,82.373,-58.722,112.36,728.32,728.32
17.172,-51.428,-111.7,84.558,82.373,-58.722,112.36,734.43,734.43
17.184,-51.428,-111.7,84.558,82.373,-58.722,112.36,748.79,748.79
17.196,-51.428,-111.7,84.558,82.373,-58.722,112.36,775.62,775.62
17.208,-51.428,-111.7,84.558,82.373,-58.722,112.36,798.64,798.64
17.22,-51.428,-111.7,84.558,82.373,-58.722,112.36,793.04,793.04
17.232,-51.428,-111.7,84.558,82.373,-58.722,112.36,757.66,757.66
17.244,-51.428,-111.7,84.558,82.373,-58.722,112.36,729.57,729.57
17.256,-51.428,-111.7,84.558,82.373,-58.722,112.36,734.93,734.93
17.268,-51.428,-111.7,84.558,82.373,-58.722,112.36,767.44,767.44
17.28,-51.428,-111.7,84.558,82.373,-58.722,112.36,801.76,801.76
17.292,-51.428,-111.7,84.558,82.373,-58.722,112.36,816.74,816.74
17.304,-51.428,-111.7,84.558,82.373,-58.722,112.36,824.61,824.61
17.316,-51.428,-111.7,84.558,82.373,-58.722,112.36,833.95,833.95
17.328,-51.428,-111.7,84.558,82.373,-58.722,112.36,835.21,835.21
17.34,-51.428,-111.7,84.558,82.373,-58.722,112.36,813.09,813.09
17.352,-51.428,-111.7,84.558,82.373,-58.722,112.36,770.89,770.89
17.364,-51.428,-111.7,84.558,82.373,-58.722,112.36,741.13,741.13
17.376,-51.428,-111.7,84.558,82.373,-58.722,112.36,743.04,743.04
17.388,-51.428,-111.7,84.558,82.373,-58.722,112.36,763.91,763.91
17.4,-51.428,-111.7,84.558,82.373,-58.722,112.36,773.18,773.18
17.412,-51.428,-111.7,84.558,82.373,-58.722,112.36,754.81,754.81
17.424,-51.428,-111.7,84.558,82.373,-58.722,112.36,736.98,736.98
17.436,-51.428,-111.7,84.558,82.373,-58.722,112.36,745.77,745.77
17.448,-51.428,-111.7,84.558,82.373,-58.722,112.36,782.44,782.44
17.46,-51.428,-111.7,84.558,82.373,-58.722,112.36,821,821
17.472,-51.428,-111.7,84.558,82.373,-58.722,112.36,835.73,835.73
17.484,-51.428,-111.7,84.558,82.373,-58.722,112.36,831.58,831.58
17.496,-51.428,-111.7,84.558,82.373,-58.722,112.36,823.29,823.29
17.508,-51.428,-111.7,84.558,82.373,-58.722,112.36,818.03,818.03
17.52,-51.428,-111.7,84.558,82.373,-58.722,112.36,810.21,810.21
17.532,-51.428,-111.7,84.558,82.373,-58.722,112.36,786.41,786.41
17.544,-51.428,-111.7,84.558,82.373,-58.722,112.36,756.47,756.47
17.556,-51.428,-111.7,84.558,82.373,-58.722,112.36,730.56,730.56
17.568,-51.428,-111.7,84.558,82.373,-58.722,112.36,713.39,713.39
17.58,-51.428,-111.7,84.558,82.373,-58.722,112.36,699.59,699.59
17.592,-51.428,-111.7,84.558,82.373,-58.722,112.36,680.03,680.03
17.604,-51.428,-111.7,84.558,82.373,-58.722,112.36,663.01,663.01
17.616,-51.428,-111.7,84.558,82.373,-58.722,112.36,654.89,654.89
17.628,-51.428,-111.7,84.558,82.373,-58.722,112.36,650.58,650.58
17.64,-51.428,-111.7,84.558,82.373,-58.722,112.36,636.13,636.13
17.652,-51.428,-111.7,84.558,82.373,-58.722,112.36,598.97,598.97
17.664,-51.428,-111.7,84.558,82.373,-58.722,112.36,556.03,556.03
17.676,-51.428,-111.7,84.558,82.373,-58.722,112.36,528.46,528.46
17.688,-51.428,-111.7,84.558,82.373,-58.722,112.36,527.43,527.43
17.7,-51.428,-111.7,84.558,82.373,-58.722,112.36,540.58,540.58
